time;n_reports;rssi;rsrp;power;pl;cfo;dl_mcs;dl_snr;dl_turbo;dl_brate;dl_bler;ul_ta;ul_mcs;ul_buff;ul_brate;ul_bler;rf_o;rf_u;rf_l;is_attached
153;153;-54;-68;-20.951668;6283.481445;7.0;17;1.0;712;0;4.2;14;0.0;13576.049805;0;0.0;0.0;0.0;1.0
154;154;-54;-68;-20.944468;6280.018555;7.0;17;1.0;712;0;4.2;14;0.0;13575.901367;0;0.0;0.0;0.0;1.0
155;155;-54;-68;-20.970268;6278.155762;7.0;17;1.0;712;0;4.2;14;0.0;13576.241211;0;0.0;0.0;0.0;1.0
156;156;-54;-68;-20.982268;6273.440430;7.0;17;1.0;712;0;4.2;14;0.0;13575.669922;0;0.0;0.0;0.0;1.0
157;157;-54;-68;-20.952568;6270.393066;7.0;17;1.0;712;0;4.2;14;0.0;13576.431641;0;0.0;0.0;0.0;1.0
158;158;-54;-68;-20.95368;6268.048340;7.0;17;1.0;712;0;4.2;14;0.0;13576.172852;0;0.0;0.0;0.0;1.0
159;159;-54;-68;-20.957568;6265.481445;7.0;17;1.0;713;0;4.2;14;0.0;13578.238281;0;0.0;0.0;0.0;1.0
160;160;-54;-68;-20.920968;6263.338379;7.0;17;1.0;712;0;4.2;14;0.0;13575.791992;0;0.0;0.0;0.0;1.0
161;161;-54;-68;-20.902568;6259.744141;7.0;17;1.0;712;0;4.2;14;0.0;13575.765625;0;0.0;0.0;0.0;1.0
162;162;-54;-68;-20.913568;6256.323242;7.0;17;1.0;713;0;4.2;14;0.0;13580.194336;0;0.0;0.0;0.0;1.0
163;163;-54;-68;-20.946668;6253.381836;7.0;17;1.0;713;0;4.2;14;0.0;13581.064453;0;0.0;0.0;0.0;1.0
164;164;-54;-68;-20.986768;6260.455566;7.0;17;1.0;713;0;4.2;14;0.0;13578.619141;0;0.0;0.0;0.0;1.0
165;165;-54;-68;-20.974668;6444.789062;7.0;17;1.0;713;0;4.2;14;0.0;13578.468750;0;0.0;0.0;0.0;1.0
166;166;-54;-68;-20.976568;6300.787598;7.0;17;1.0;712;0;4.2;14;0.0;13577.177734;0;0.0;0.0;0.0;1.0
167;167;-54;-68;-20.973668;6240.579590;7.0;17;1.0;713;0;4.2;14;0.0;13578.659180;0;0.0;0.0;0.0;1.0
168;168;-54;-68;-20.983968;6238.304688;7.0;17;1.0;713;0;4.2;14;0.0;13578.156250;0;0.0;0.0;0.0;1.0
169;169;-54;-68;-20.979368;6237.113770;7.0;17;1.0;713;0;4.2;14;0.0;13583.907227;0;0.0;0.0;0.0;1.0
170;170;-54;-68;-20.99168;6234.804199;7.0;17;1.0;713;0;4.2;14;0.0;13580.793945;0;0.0;0.0;0.0;1.0
171;171;-54;-68;-20.997768;6304.360352;7.0;17;1.0;712;0;4.2;14;0.0;13577.041992;0;0.0;0.0;0.0;1.0
172;172;-54;-68;-20.986868;6426.019531;7.0;17;1.0;713;0;4.2;14;0.0;13579.610352;0;0.0;0.0;0.0;1.0
173;173;-54;-68;-20.964968;6336.047363;7.0;17;1.0;712;0;4.2;14;0.0;13577.477539;0;0.0;0.0;0.0;1.0
174;174;-54;-68;-20.997768;6421.955078;7.0;17;1.0;713;0;4.2;14;0.0;13578.047852;0;0.0;0.0;0.0;1.0
175;175;-54;-68;-21.014668;6418.516602;7.0;17;1.0;712;0;4.2;14;0.0;13577.164062;0;0.0;0.0;0.0;1.0
176;176;-54;-68;-20.994968;6415.839844;7.0;17;1.0;712;0;4.2;14;0.0;13577.232422;0;0.0;0.0;0.0;1.0
177;177;-54;-68;-20.995568;6411.785645;7.0;17;1.0;713;0;4.2;14;0.0;13579.366211;0;0.0;0.0;0.0;1.0
178;178;-54;-68;-20.965968;6409.104980;7.0;17;1.0;713;0;4.2;14;0.0;13581.214844;0;0.0;0.0;0.0;1.0
179;179;-54;-68;-20.926668;6406.931641;7.0;17;1.0;713;0;4.2;14;0.0;13579.066406;0;0.0;0.0;0.0;1.0
180;180;-54;-68;-20.921868;6403.436035;7.0;17;1.0;713;0;4.2;14;0.0;13579.229492;0;0.0;0.0;0.0;1.0
